sample_id,vehicle_id,original_num_points,image_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,delta_x_min,delta_x_max,delta_y_min,delta_y_max,absolute_x_min,absolute_x_max,absolute_y_min,absolute_y_max,valid_or_skipped,skip_reason
sample_001750,car5744,224,images/sample_001750.png,labels_delta_displacement/sample_001750.npy,labels_absolute/sample_001750.npy,starts/sample_001750.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001751,car5745,224,images/sample_001751.png,labels_delta_displacement/sample_001751.npy,labels_absolute/sample_001751.npy,starts/sample_001751.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001752,car5747,224,images/sample_001752.png,labels_delta_displacement/sample_001752.npy,labels_absolute/sample_001752.npy,starts/sample_001752.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001753,car5750,224,images/sample_001753.png,labels_delta_displacement/sample_001753.npy,labels_absolute/sample_001753.npy,starts/sample_001753.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001754,car5758,224,images/sample_001754.png,labels_delta_displacement/sample_001754.npy,labels_absolute/sample_001754.npy,starts/sample_001754.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001755,car5760,224,images/sample_001755.png,labels_delta_displacement/sample_001755.npy,labels_absolute/sample_001755.npy,starts/sample_001755.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001756,car5762,224,images/sample_001756.png,labels_delta_displacement/sample_001756.npy,labels_absolute/sample_001756.npy,starts/sample_001756.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001757,car5764,224,images/sample_001757.png,labels_delta_displacement/sample_001757.npy,labels_absolute/sample_001757.npy,starts/sample_001757.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001758,car5765,224,images/sample_001758.png,labels_delta_displacement/sample_001758.npy,labels_absolute/sample_001758.npy,starts/sample_001758.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001759,car5767,224,images/sample_001759.png,labels_delta_displacement/sample_001759.npy,labels_absolute/sample_001759.npy,starts/sample_001759.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001760,car5768,224,images/sample_001760.png,labels_delta_displacement/sample_001760.npy,labels_absolute/sample_001760.npy,starts/sample_001760.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001761,car5769,224,images/sample_001761.png,labels_delta_displacement/sample_001761.npy,labels_absolute/sample_001761.npy,starts/sample_001761.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001762,car5775,224,images/sample_001762.png,labels_delta_displacement/sample_001762.npy,labels_absolute/sample_001762.npy,starts/sample_001762.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001763,car5776,224,images/sample_001763.png,labels_delta_displacement/sample_001763.npy,labels_absolute/sample_001763.npy,starts/sample_001763.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001764,car5780,224,images/sample_001764.png,labels_delta_displacement/sample_001764.npy,labels_absolute/sample_001764.npy,starts/sample_001764.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001765,car5781,224,images/sample_001765.png,labels_delta_displacement/sample_001765.npy,labels_absolute/sample_001765.npy,starts/sample_001765.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001766,car5785,224,images/sample_001766.png,labels_delta_displacement/sample_001766.npy,labels_absolute/sample_001766.npy,starts/sample_001766.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001767,car5786,224,images/sample_001767.png,labels_delta_displacement/sample_001767.npy,labels_absolute/sample_001767.npy,starts/sample_001767.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001768,car5794,224,images/sample_001768.png,labels_delta_displacement/sample_001768.npy,labels_absolute/sample_001768.npy,starts/sample_001768.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001769,car5798,224,images/sample_001769.png,labels_delta_displacement/sample_001769.npy,labels_absolute/sample_001769.npy,starts/sample_001769.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001770,car5799,224,images/sample_001770.png,labels_delta_displacement/sample_001770.npy,labels_absolute/sample_001770.npy,starts/sample_001770.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001771,car5801,224,images/sample_001771.png,labels_delta_displacement/sample_001771.npy,labels_absolute/sample_001771.npy,starts/sample_001771.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001772,car5802,224,images/sample_001772.png,labels_delta_displacement/sample_001772.npy,labels_absolute/sample_001772.npy,starts/sample_001772.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001773,car5803,224,images/sample_001773.png,labels_delta_displacement/sample_001773.npy,labels_absolute/sample_001773.npy,starts/sample_001773.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001774,car5805,224,images/sample_001774.png,labels_delta_displacement/sample_001774.npy,labels_absolute/sample_001774.npy,starts/sample_001774.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001775,car5809,224,images/sample_001775.png,labels_delta_displacement/sample_001775.npy,labels_absolute/sample_001775.npy,starts/sample_001775.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001776,car5810,224,images/sample_001776.png,labels_delta_displacement/sample_001776.npy,labels_absolute/sample_001776.npy,starts/sample_001776.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001777,car5815,224,images/sample_001777.png,labels_delta_displacement/sample_001777.npy,labels_absolute/sample_001777.npy,starts/sample_001777.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001778,car5817,224,images/sample_001778.png,labels_delta_displacement/sample_001778.npy,labels_absolute/sample_001778.npy,starts/sample_001778.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001779,car5820,224,images/sample_001779.png,labels_delta_displacement/sample_001779.npy,labels_absolute/sample_001779.npy,starts/sample_001779.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001780,car5824,224,images/sample_001780.png,labels_delta_displacement/sample_001780.npy,labels_absolute/sample_001780.npy,starts/sample_001780.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001781,car5827,224,images/sample_001781.png,labels_delta_displacement/sample_001781.npy,labels_absolute/sample_001781.npy,starts/sample_001781.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001782,car5828,224,images/sample_001782.png,labels_delta_displacement/sample_001782.npy,labels_absolute/sample_001782.npy,starts/sample_001782.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001783,car5831,224,images/sample_001783.png,labels_delta_displacement/sample_001783.npy,labels_absolute/sample_001783.npy,starts/sample_001783.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001784,car5834,224,images/sample_001784.png,labels_delta_displacement/sample_001784.npy,labels_absolute/sample_001784.npy,starts/sample_001784.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001785,car5835,224,images/sample_001785.png,labels_delta_displacement/sample_001785.npy,labels_absolute/sample_001785.npy,starts/sample_001785.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001786,car5836,224,images/sample_001786.png,labels_delta_displacement/sample_001786.npy,labels_absolute/sample_001786.npy,starts/sample_001786.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001787,car5837,224,images/sample_001787.png,labels_delta_displacement/sample_001787.npy,labels_absolute/sample_001787.npy,starts/sample_001787.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001788,car5838,224,images/sample_001788.png,labels_delta_displacement/sample_001788.npy,labels_absolute/sample_001788.npy,starts/sample_001788.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001789,car5841,224,images/sample_001789.png,labels_delta_displacement/sample_001789.npy,labels_absolute/sample_001789.npy,starts/sample_001789.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001790,car5848,224,images/sample_001790.png,labels_delta_displacement/sample_001790.npy,labels_absolute/sample_001790.npy,starts/sample_001790.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001791,car5849,224,images/sample_001791.png,labels_delta_displacement/sample_001791.npy,labels_absolute/sample_001791.npy,starts/sample_001791.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001792,car5853,224,images/sample_001792.png,labels_delta_displacement/sample_001792.npy,labels_absolute/sample_001792.npy,starts/sample_001792.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001793,car5855,224,images/sample_001793.png,labels_delta_displacement/sample_001793.npy,labels_absolute/sample_001793.npy,starts/sample_001793.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001794,car5856,224,images/sample_001794.png,labels_delta_displacement/sample_001794.npy,labels_absolute/sample_001794.npy,starts/sample_001794.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001795,car5858,224,images/sample_001795.png,labels_delta_displacement/sample_001795.npy,labels_absolute/sample_001795.npy,starts/sample_001795.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001796,car5860,224,images/sample_001796.png,labels_delta_displacement/sample_001796.npy,labels_absolute/sample_001796.npy,starts/sample_001796.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001797,car5863,224,images/sample_001797.png,labels_delta_displacement/sample_001797.npy,labels_absolute/sample_001797.npy,starts/sample_001797.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001798,car5864,224,images/sample_001798.png,labels_delta_displacement/sample_001798.npy,labels_absolute/sample_001798.npy,starts/sample_001798.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001799,car5868,224,images/sample_001799.png,labels_delta_displacement/sample_001799.npy,labels_absolute/sample_001799.npy,starts/sample_001799.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001800,car5873,224,images/sample_001800.png,labels_delta_displacement/sample_001800.npy,labels_absolute/sample_001800.npy,starts/sample_001800.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001801,car5874,224,images/sample_001801.png,labels_delta_displacement/sample_001801.npy,labels_absolute/sample_001801.npy,starts/sample_001801.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001802,car5875,224,images/sample_001802.png,labels_delta_displacement/sample_001802.npy,labels_absolute/sample_001802.npy,starts/sample_001802.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001803,car5882,224,images/sample_001803.png,labels_delta_displacement/sample_001803.npy,labels_absolute/sample_001803.npy,starts/sample_001803.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001804,car5884,224,images/sample_001804.png,labels_delta_displacement/sample_001804.npy,labels_absolute/sample_001804.npy,starts/sample_001804.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001805,car5887,224,images/sample_001805.png,labels_delta_displacement/sample_001805.npy,labels_absolute/sample_001805.npy,starts/sample_001805.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001806,car5889,224,images/sample_001806.png,labels_delta_displacement/sample_001806.npy,labels_absolute/sample_001806.npy,starts/sample_001806.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001807,car5890,224,images/sample_001807.png,labels_delta_displacement/sample_001807.npy,labels_absolute/sample_001807.npy,starts/sample_001807.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001808,car5891,224,images/sample_001808.png,labels_delta_displacement/sample_001808.npy,labels_absolute/sample_001808.npy,starts/sample_001808.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001809,car5892,224,images/sample_001809.png,labels_delta_displacement/sample_001809.npy,labels_absolute/sample_001809.npy,starts/sample_001809.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001810,car5893,224,images/sample_001810.png,labels_delta_displacement/sample_001810.npy,labels_absolute/sample_001810.npy,starts/sample_001810.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001811,car5896,224,images/sample_001811.png,labels_delta_displacement/sample_001811.npy,labels_absolute/sample_001811.npy,starts/sample_001811.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001812,car5899,224,images/sample_001812.png,labels_delta_displacement/sample_001812.npy,labels_absolute/sample_001812.npy,starts/sample_001812.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001813,car5900,224,images/sample_001813.png,labels_delta_displacement/sample_001813.npy,labels_absolute/sample_001813.npy,starts/sample_001813.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001814,car5902,224,images/sample_001814.png,labels_delta_displacement/sample_001814.npy,labels_absolute/sample_001814.npy,starts/sample_001814.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001815,car5903,224,images/sample_001815.png,labels_delta_displacement/sample_001815.npy,labels_absolute/sample_001815.npy,starts/sample_001815.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001816,car5907,224,images/sample_001816.png,labels_delta_displacement/sample_001816.npy,labels_absolute/sample_001816.npy,starts/sample_001816.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001817,car5910,224,images/sample_001817.png,labels_delta_displacement/sample_001817.npy,labels_absolute/sample_001817.npy,starts/sample_001817.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001818,car5912,224,images/sample_001818.png,labels_delta_displacement/sample_001818.npy,labels_absolute/sample_001818.npy,starts/sample_001818.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001819,car5915,224,images/sample_001819.png,labels_delta_displacement/sample_001819.npy,labels_absolute/sample_001819.npy,starts/sample_001819.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001820,car5917,224,images/sample_001820.png,labels_delta_displacement/sample_001820.npy,labels_absolute/sample_001820.npy,starts/sample_001820.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001821,car5919,224,images/sample_001821.png,labels_delta_displacement/sample_001821.npy,labels_absolute/sample_001821.npy,starts/sample_001821.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001822,car5920,224,images/sample_001822.png,labels_delta_displacement/sample_001822.npy,labels_absolute/sample_001822.npy,starts/sample_001822.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001823,car5927,224,images/sample_001823.png,labels_delta_displacement/sample_001823.npy,labels_absolute/sample_001823.npy,starts/sample_001823.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001824,car5931,224,images/sample_001824.png,labels_delta_displacement/sample_001824.npy,labels_absolute/sample_001824.npy,starts/sample_001824.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001825,car5932,224,images/sample_001825.png,labels_delta_displacement/sample_001825.npy,labels_absolute/sample_001825.npy,starts/sample_001825.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001826,car5933,224,images/sample_001826.png,labels_delta_displacement/sample_001826.npy,labels_absolute/sample_001826.npy,starts/sample_001826.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001827,car5936,224,images/sample_001827.png,labels_delta_displacement/sample_001827.npy,labels_absolute/sample_001827.npy,starts/sample_001827.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001828,car5937,224,images/sample_001828.png,labels_delta_displacement/sample_001828.npy,labels_absolute/sample_001828.npy,starts/sample_001828.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001829,car5942,224,images/sample_001829.png,labels_delta_displacement/sample_001829.npy,labels_absolute/sample_001829.npy,starts/sample_001829.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001830,car5944,224,images/sample_001830.png,labels_delta_displacement/sample_001830.npy,labels_absolute/sample_001830.npy,starts/sample_001830.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001831,car5945,224,images/sample_001831.png,labels_delta_displacement/sample_001831.npy,labels_absolute/sample_001831.npy,starts/sample_001831.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001832,car5946,224,images/sample_001832.png,labels_delta_displacement/sample_001832.npy,labels_absolute/sample_001832.npy,starts/sample_001832.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001833,car5947,224,images/sample_001833.png,labels_delta_displacement/sample_001833.npy,labels_absolute/sample_001833.npy,starts/sample_001833.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_001834,car5948,224,images/sample_001834.png,labels_delta_displacement/sample_001834.npy,labels_absolute/sample_001834.npy,starts/sample_001834.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
